,Datetime,Tweet Id,Username,Text,Retweet,Like,Quote,Reply,Media,Language,Outlinks,Source,Status
187,2022-02-12 07:16:14+00:00,1492397114118266881,convivencia1,I just uploaded '#ServiceLearning in #highereducation between #Spain and #Mexico. Towards the #SDGs' to @academia! https://t.co/FAsTxsyS4g,2,3,0,0,,en,['https://www.academia.edu/71160657/Service_learning_in_higher_education_between_Spain_and_Mexico_Towards_the_SDGs_Aprendizaje_servicio_en_educaci%C3%B3n_superior_entre_Espa%C3%B1a_y_M%C3%A9xico_Hacia_los_ODS'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
188,2022-02-10 16:17:25+00:00,1491808532185948163,apradoc,"La Educación Superior Inclusiva en Algunos Países de Latinoamérica: Avances, Obstáculos y Retos Inclusive Higher Education in Some Latin American Countries: Progress, Obstacles and Challenges https://t.co/NeuqfOUSQ0 a través de @academia",0,0,0,0,,es,['https://www.academia.edu/39964048/La_Educaci%C3%B3n_Superior_Inclusiva_en_Algunos_Pa%C3%ADses_de_Latinoam%C3%A9rica_Avances_Obst%C3%A1culos_y_Retos_Inclusive_Higher_Education_in_Some_Latin_American_Countries_Progress_Obstacles_and_Challenges'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
189,2022-02-07 15:48:31+00:00,1490714096056115214,Bloggedbyrain_,I read halfway through it and realized that she need to take up with YT people instead. (PDF) Complicating Blackness: Black Immigrants &amp; Racial Positioning in U.S. Higher Education | Chrystal George Mwangi - https://t.co/VEYLFasQ8D https://t.co/m9qpJtR66M,0,0,0,0,,en,"['http://Academia.edu', 'https://www.academia.edu/10003183/Complicating_Blackness_Black_Immigrants_and_Racial_Positioning_in_U_S_Higher_Education']","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
190,2022-02-07 15:40:29+00:00,1490712076964216838,8EightPillars,Complicating Blackness: Black Immigrants &amp; Racial Positioning in U.S. Higher Education | Chrystal George Mwangi - https://t.co/yhTfeCat3z https://t.co/sRfZAdhK56,2,6,0,1,,en,"['http://Academia.edu', 'https://www.academia.edu/10003183/Complicating_Blackness_Black_Immigrants_and_Racial_Positioning_in_U_S_Higher_Education']","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
191,2022-02-02 20:04:36+00:00,1488966603593203715,penny_welch1981,I just uploaded 'The evolution of government policy towards English higher education 1979-2007' to @academia! https://t.co/30vPKjkhB5,0,1,0,0,,en,['https://www.academia.edu/70281632/The_evolution_of_government_policy_towards_English_higher_education_1979_2007'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
192,2022-01-22 23:26:27+00:00,1485031133225963520,JacobNBrown1992,#Highereducation #as/#for #youth #leadership? #Insights #from #Aotearoa #NewZealand https://t.co/3GpJLdH2cs via @academia,0,0,0,0,,und,['https://www.academia.edu/45028173/Higher_education_as_for_youth_leadership_Insights_from_Aotearoa_New_Zealand'],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
193,2022-01-18 00:08:48+00:00,1483229852912267264,DaBlessed7,Synergy in action: coordination of international cooperation programs in higher education and research Building academic and research partnerships for development using various funding schemes https://t.co/ecg5vUFjBX via @academia,0,0,0,0,,en,['https://www.academia.edu/32752418/Synergy_in_action_coordination_of_international_cooporation_programmeS_in_higher_education_and_reSearch_Bu_ilding_academic_and_research_partnerships_for_development_using_various_funding_schemes'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
194,2022-01-09 03:23:49+00:00,1480017438821724162,RonaldoCalangi,"A good read for teachers and students in higher education who are into Networked Learning. #EDDE2312021 
https://t.co/OyO0TpqsOm",0,1,0,0,,en,['https://www.academia.edu/314168/Effective_networked_learning_in_higher_education_notes_and_guidelines?email_work_card=title'],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
195,2022-01-05 10:55:13+00:00,1478681485712502793,NutsAboutLeader,"This research inspects the link between cognitive style and decision-making preferences among managerial leaders in the Iranian higher education system.
https://t.co/ZJeW1KhJvk 
#AlirezaHejazi #CognitiveScience #CognitiveStyle #DecisionMaking #HigherEducation #leader #Leaders",0,1,0,0,,en,['https://doi.org/10.20935/AL4516'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
196,2022-01-03 10:25:05+00:00,1477949126381686784,JacobNBrown1992,#Academic #Inquisition: #Are #Universities #centres #of #HigherEducation #or #Higher #Indoctrination? https://t.co/cMnQhx64ZZ via @academia,0,0,0,0,,und,['https://www.academia.edu/45046505/Academic_Inquisition_Are_Universities_centres_of_Higher_Education_or_Higher_Indoctrination'],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
197,2021-12-31 16:23:19+00:00,1476952117608812547,CrazyRadicals,"The section from about 29:35 to 30:23 in the video is well worth contemplating by those in academia. #edu #education #highered #highereducation #academictwitter What Causes, and What Might Cure, Campus Illiberalism? [2021 Third Circu... https://t.co/XYTuzhVnhu via @YouTube",0,2,0,0,,en,['https://youtu.be/Xghe60GKe6o'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
198,2021-12-08 07:10:07+00:00,1468477976723533831,MarkCamilleri,"There were (and still are) a number of issues for the successful transition from traditional and blended learning approaches to #fullyvirtual and #remotecourse delivery.

#COVID19 has affected the #servicequality of #highereducation in different ways.  https://t.co/4xu7L2FVOS",1,1,0,0,,en,['https://www.academia.edu/47826707/Shifting_from_traditional_and_blended_learning_approaches_to_a_fully_virtual_and_remote_course_delivery_Implications_from_COVID_19'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
199,2021-11-30 07:21:37+00:00,1465581769311367170,MarkCamilleri,"#ResearchNote on #HigherEducation: Lessons learned from #COVID19: 

This reflective contribution urges education leaders and policymakers to embrace online teaching models and virtual systems, as they are here to stay in a post COVID-19 era - @Academia 

https://t.co/4xu7L2FVOS",5,5,0,0,,en,['https://www.academia.edu/47826707/Shifting_from_traditional_and_blended_learning_approaches_to_a_fully_virtual_and_remote_course_delivery_Implications_from_COVID_19'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
200,2021-11-24 20:54:31+00:00,1463612014731927555,DyslexiaMN,"This is what is being taught in MN institutes of higher education. No wonder literacy rates are so low. Rotting from the top. @MNSUMankato  
@mnacte #pelsb @MnDeptEd @GovTimWalz How can this be allowed to continue?
https://t.co/noQ2y4BRqX",0,4,0,0,,en,['https://www.academia.edu/video/kb6v2k?email_video_card=thumbnail&pls=RVP&fbclid=IwAR0dVeF5LR6TS9sJCr5TiWqo3xAP0xiEj-XbOwazXgTE3hP0zjm4HlVHKP8'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
201,2021-11-17 21:20:00+00:00,1461081711446396931,Pilar_Navarro,Application of Psychological Flexibility Model to Address Mental Health in Higher Education https://t.co/NILS2GQYBl,0,1,0,0,,en,['https://www.academia.edu/50103245/Application_of_Psychological_Flexibility_Model_to_Address_Mental_Health_in_Higher_Education?email_work_card=title'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
202,2021-11-16 20:57:36+00:00,1460713687992483843,TERESAS84849632,I just uploaded 'ONTOLOGY OF THE PORTFOLIO FOR LEARNING IN HIGHER EDUCATION' to @academia! https://t.co/nx7dEDMdHa,0,0,0,0,,en,['https://www.academia.edu/61802748/ONTOLOGY_OF_THE_PORTFOLIO_FOR_LEARNING_IN_HIGHER_EDUCATION'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
203,2021-11-15 11:40:44+00:00,1460211157898342404,MariaYeomans,"Join our feedback discussion on ""Emotional exhaustion in Chilean higher education students during the pandemic: analysis by gender"" 
#gender #emotionalhealth #mentalhealth #highereducation #pandemic #emotionalexhaustion
#Psychology #education 
https://t.co/5FUFpTZG8W",0,0,0,0,,en,['https://www.academia.edu/s/9df0656e19?source=twitter'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
204,2021-11-11 18:43:36+00:00,1458868027555000322,jesuscarlosg,I just uploaded ' Contributions of Best Practices in Teaching to Improving Higher Education Instruc…' to @academia! https://t.co/eGmb8aVZlZ,0,0,0,0,,en,['https://www.academia.edu/61534028/archivos_anal%C3%ADticos_de_pol%C3%ADticas_educativas_Revista_acad%C3%A9mica_evaluada_por_pares_independiente_de_acceso_abierto_y_multiling%C3%BCe'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
205,2021-11-09 10:23:24+00:00,1458017371969318915,MarkCamilleri,"This reflective paper urges education leaders and policymakers to embrace online teaching models and virtual systems, as they are here to stay in a post-COVID-19 era! Via @academia 

https://t.co/4xu7L2XwGq

#HigherEducation #COVID19 #RemoteLearning #eLearning #VideoConferencing",2,2,0,0,,en,['https://www.academia.edu/47826707/Shifting_from_traditional_and_blended_learning_approaches_to_a_fully_virtual_and_remote_course_delivery_Implications_from_COVID_19'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
206,2021-11-08 10:17:02+00:00,1457653379753287681,ShareiaJournal,Book Reviews (Rethinking Reform in Higher Education: From Islamization to Integration of Knowledge)(Vol 39 - No1- Year 2021) https://t.co/kAuMC9IpoC via @academia,0,0,0,0,,en,['https://www.academia.edu/61285829/Book_Reviews_Rethinking_Reform_in_Higher_Education_From_Islamization_to_Integration_of_Knowledge_Vol_39_No1_Year_2021_'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
207,2021-11-04 14:23:06+00:00,1456265753296920587,EliMeye,"@HilaryGreen77 Sounds like an awesome seminar! @rogermexico__ and I co-wrote this article, ""Stained University: Reckoning with Duke’s Nexus of Higher Education and Tobacco Capitalism,"" which examines Duke's settler-colonial, racial-capitalist history and present.  
https://t.co/3u8I67y7q2",0,2,0,2,,en,['https://www.academia.edu/47234948/Stained_University_Reckoning_with_Duke_s_Nexus_of_Higher_Education_and_Tobacco_Capitalism'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
208,2021-10-31 08:30:00+00:00,1454727341754753024,Pilar_Navarro,Application of Psychological Flexibility Model to Address Mental #Health in Higher Education https://t.co/NILS2H8zZV #neuromarketing,0,0,0,0,,en,['https://www.academia.edu/50103245/Application_of_Psychological_Flexibility_Model_to_Address_Mental_Health_in_Higher_Education?email_work_card=title'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
209,2021-10-24 23:56:45+00:00,1452423850302578702,TedTatos,"@HistoryRunner @HalSinger I'm glad you asked this. In a previous paper, I argued that students who play football are indeed consumers of higher education, but that athletics and academics are separate markets &amp; their integration under NCAA represents a tying restraint... https://t.co/BXFr6dDljK https://t.co/7YJk8Gqt2f",0,3,0,1,"[Photo(previewUrl='https://pbs.twimg.com/media/FCgLl6rWYAMSIzx?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FCgLl6rWYAMSIzx?format=png&name=large')]",en,['https://www.academia.edu/39955862/NCAA_Amateurism_as_an_Anticompetitive_Tying_Restraint'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
210,2021-10-10 11:15:04+00:00,1447158737366659072,gauleeuttam,"Andrew Herrmann examines the impacts and influences of academic capitalism, including how neoliberal discourse disregards the idea of higher education as a public good, creates an atmosphere of fear among faculty, and affects faculty-student relationships.
https://t.co/kg1ZXPv2YZ",1,0,0,0,,en,['https://www.academia.edu/33291471/The_Beatings_Will_Continue_Until_Morale_Improves?email_work_card=thumbnail'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
211,2021-10-06 19:15:09+00:00,1445830003371900932,EliMeye,"@RedPedGrl On the limits of inclusion in attempts to “Indigenize” universities, see @_shazbotz_’s article, “""Truth before reconciliation"" : The difficulties of transforming higher education in settler colonial contexts”https://t.co/iwxgwxOqC8",0,5,0,1,,en,['https://www.academia.edu/39057669/_Truth_before_reconciliation_The_difficulties_of_transforming_higher_education_in_settler_colonial_contexts_Pre_Print_'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
212,2021-09-21 08:35:52+00:00,1440233302011498497,k_triquet,Designing a Sandpit &amp; Co-Design-informed #InnovationProcess for Scaling #TEL Research in #HigherEducation | Propose a human-centred approach to university-internal scaling of TEL...Process consists of a competitive &amp; a cooperative phase... #DigitalStrategy https://t.co/VhEBpRLFSQ https://t.co/oqtaG8YJbS,3,5,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/E_y8gryUUAkD3-T?format=png&name=small', fullUrl='https://pbs.twimg.com/media/E_y8gryUUAkD3-T?format=png&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/E_y8hdPVEAMGWHX?format=png&name=small', fullUrl='https://pbs.twimg.com/media/E_y8hdPVEAMGWHX?format=png&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/E_y8iWwVcAYtNoW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/E_y8iWwVcAYtNoW?format=jpg&name=large')]",en,['https://www.academia.edu/42224573/Designing_a_Sandpit_and_Co_Design_informed_Innovation_Process_for_Scaling_TEL_Research_in_Higher_Education?email_work_card=title'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
213,2021-09-16 02:43:01+00:00,1438332566948384776,Bong_Angkeara,"Reform Proposal: Higher Education Quality Assessment at the Accreditation Committee of Cambodia.
https://t.co/sGaSXCjgv8",0,0,0,0,,en,['https://www.academia.edu/37948683/Reform_Proposal_Higher_Education_Quality_Assessment_at_the_Accreditation_Committee_of_Cambodia'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
214,2021-09-14 01:59:39+00:00,1437596875520192512,Pauline98476699,"Detailed analysis of the literature illustrate that the race of Black immigrants is often positioned the same as that of  African Americans in higher education due to lack of disaggregation of Black student/faculty data by ethnicity

https://t.co/HZUSDAzctZ via @academia",0,1,0,0,,en,['https://www.academia.edu/10003183/Complicating_Blackness_Black_Immigrants_and_Racial_Positioning_in_U_S_Higher_Education'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
215,2021-09-13 19:50:44+00:00,1437504037079891972,MarkCamilleri,"There are still a number of challenging issues and implications for the successful transition from traditional and blended learning approaches to fully virtual and remote course delivery. 

#COVID19 has affected the #servicequality of #highereducation. https://t.co/4xu7L2FVOS",3,4,0,0,,en,['https://www.academia.edu/47826707/Shifting_from_traditional_and_blended_learning_approaches_to_a_fully_virtual_and_remote_course_delivery_Implications_from_COVID_19'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
216,2021-09-06 22:25:48+00:00,1435006345841889287,alibaykali,"Bu dosyada Times Higher Education tarafından düzenlenen THE2021 ve THE2022 Dünya Üniversiteleri sıralamaları karşılaştırılmıştır. Pandemi sürecinde İrtifa kazanan ve kaybeden üniversiteleri görebilirsiniz.
https://t.co/qfkdT2RLt5",1,0,0,0,,tr,['https://www.academia.edu/51379978/THE21_ve_THE22_D%C3%9CNYA_%C3%9CN%C4%B0VERS%C4%B0TE_SIRALAMALARI_K%C4%B0MLER_%C4%B0ND%C4%B0_K%C4%B0MLER_%C3%87IKTI'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
217,2021-09-02 04:52:53+00:00,1433291819220193280,14prinsp,"A provocative and much needed paper by Marc Spooner - ""Higher Education's silent killer"" - confronting the audit culture https://t.co/F2PARvw6iz",6,8,1,0,,en,['https://www.academia.edu/15061737/HIGHER_EDUCATION_S_SILENT_KILLER?email_work_card=view-paper'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
218,2021-08-23 17:01:13+00:00,1429851229165871107,MarkCamilleri,This contribution deliberates on the impact of COVID-19’s preventative measures on higher education institutions. It identifies the challenges and responses (in the short &amp; medium-term). It also discusses the way forward in a postCOVID era. #HEIs #covid19 https://t.co/4xu7L2FVOS,2,2,0,0,,en,['https://www.academia.edu/47826707/Shifting_from_traditional_and_blended_learning_approaches_to_a_fully_virtual_and_remote_course_delivery_Implications_from_COVID_19'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
219,2021-08-22 15:20:07+00:00,1429463399323209736,AstroBioProf,"""Are we Losing Sight of Higher Education's Purpose?"" See https://t.co/AdgukoH91f",0,0,0,0,,en,['https://www.academia.edu/50284569/Are_we_Losing_Sight_of_Higher_Educations_Purpose'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
220,2021-08-19 13:36:52+00:00,1428350253133045766,DpStateFuneral,"@jennfrey Top administrators in higher education are well aware that their success depends not upon the quality of education, but on maintaining a massive profit. https://t.co/pDefgRy28Q",0,0,0,0,,en,['https://www.academia.edu/875988/The_Crisis_in_the_Humanities_and_the_Corporate_Attack_on_the_University'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
221,2021-08-12 08:04:38+00:00,1425729929174556673,TheLawMap,Academic Inquisition: Are Universities centres of Higher Education or Higher Indoctrination? | Alaric Naudé  https://t.co/Ntj7siMJhK,0,0,0,0,,fr,['https://www.academia.edu/45046505/Academic_Inquisition_Are_Universities_centres_of_Higher_Education_or_Higher_Indoctrination?email_work_card=title'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
222,2021-08-07 04:53:26+00:00,1423869870844747787,Bong_Angkeara,"Reform Proposal Higher Education Quality Assessment at the Accreditation Committee of Cambodia.
https://t.co/sGaSXCjgv8 https://t.co/4ZOF4rQCpa",0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/E8KaGMEUcAQ2UYj?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/E8KaGMEUcAQ2UYj?format=jpg&name=large')]",en,['https://www.academia.edu/37948683/Reform_Proposal_Higher_Education_Quality_Assessment_at_the_Accreditation_Committee_of_Cambodia'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
223,2021-08-05 03:50:33+00:00,1423129270524727296,jakoli4,I just uploaded 'Self-Directed Learning at School and in Higher Education in Africa' to @academia! https://t.co/9V5Rw5yHRO,0,2,0,0,,en,['https://www.academia.edu/50739560/Self_Directed_Learning_at_School_and_in_Higher_Education_in_Africa'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
224,2021-07-30 20:26:11+00:00,1421205505943343104,bordode,"Application of Psychological Flexibility Model to Address Mental Health in Higher Education https://t.co/CBkPAqYeTJ via @academia
 #mentalhealth #psychology #wellbeing #education #highereducation #healthcare #autism #medicine",0,0,0,0,,en,['https://lnkd.in/gPtUjbm'],"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",1
225,2021-07-30 20:25:13+00:00,1421205260073242627,CHPSRE,Application of Psychological Flexibility Model to Address Mental Health in Higher Education https://t.co/rFyxXopgv5 via @academia,0,0,0,0,,en,['https://www.academia.edu/50103245/Application_of_Psychological_Flexibility_Model_to_Address_Mental_Health_in_Higher_Education'],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
226,2021-07-30 15:58:21+00:00,1421138099950792708,Apolo21_UP,"Les recomendamos el siguiente artículo: ""Maintaining Quality and Standards in Higher Education through Time of Rapid Change"". https://t.co/fYpinlSbB9",0,0,0,0,,en,['http://ow.ly/IKk850FHfBX'],"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",1
227,2021-07-30 05:45:25+00:00,1420983851174830082,MarkCamilleri,"This contribution urges education leaders and policymakers to embrace online teaching models and virtual systems, as they are here to stayin a post-COVID-19 era. 

Via ⁦@academia⁩ #highereducation #HEIs #policy #COVID19 #remotelearning #elearning https://t.co/4xu7L2FVOS",2,2,0,0,,en,['https://www.academia.edu/47826707/Shifting_from_traditional_and_blended_learning_approaches_to_a_fully_virtual_and_remote_course_delivery_Implications_from_COVID_19'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
228,2021-07-25 23:35:04+00:00,1419441097437192194,MichaelGLFlood,Naming the problem of male privileging in higher education: Attention has begun to be paid to discrimination against women in higher education but much less attention is being paid to men’s privileging by the structure and culture of those organisations. https://t.co/9xWsCSOSM8,8,23,0,1,,en,['https://www.academia.edu/49987617/Naming_it_the_problem_of_male_privileging_in_higher_education?email_work_card=view-paper'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
229,2021-07-20 16:33:05+00:00,1417522964484878338,CrtRecycle,"Look at us!

https://t.co/93nqKuZEV0
https://t.co/5MxVJ2W1aG
https://t.co/1H3kCOHSLP

We help make a book to self justify our careers in #EthnicStudies through circular logic 🤡

This is WHY higher education has been failing since the 70s

https://t.co/97DkNM2Pm1",0,0,0,0,,en,"['https://english.ucsb.edu/people/blake-felice', 'https://www.ithaca.edu/faculty/pioanide', 'https://www.odu.edu/directory/people/a/arreed', 'https://www.academia.edu/38947760/Antiracism_Inc_Why_the_Way_We_Talk_about_Racial_Justice_Matters']","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
230,2021-07-16 06:32:17+00:00,1415922214214438917,MarkCamilleri,(#FreePDF) Shifting from traditional and blended learning approaches to a fully virtual and remote course delivery: Implications from COVID-19 | by ⁦@markcamilleri⁩ - via ⁦@academia⁩ #highered #highereducation #HEIs #covid19 #remotelearning  https://t.co/4xu7L2FVOS,2,4,0,0,,en,['https://www.academia.edu/47826707/Shifting_from_traditional_and_blended_learning_approaches_to_a_fully_virtual_and_remote_course_delivery_Implications_from_COVID_19'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
231,2021-07-14 06:32:28+00:00,1415197486608699401,SueliBrodin,"The role of Higher Education Institutions in building regional innovation systems, by @MCCOUNL  https://t.co/9w0Tm8dMjT cc @mpcer_um",1,3,0,0,,en,['https://www.academia.edu/19570968/The_role_of_Higher_Education_Institutions_in_building_regional_innovation_systems?email_work_card=reading-history'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
232,2021-07-05 08:51:19+00:00,1411970936635637762,Fran_sez,"The case for qualitative restitution of Iraqi Higher Education, my MEd dissertation..

Finally got round to putting it somewhere, 5 years later!

 https://t.co/ECZfkwLM3z via @academia",3,10,1,4,,en,['https://www.academia.edu/49547927/The_case_for_qualitative_restitution_of_Iraqi_Higher_Education'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
233,2021-07-04 18:44:37+00:00,1411757861038956545,MrFrenchBulldog,"Racial Microaggressions, Racial Battle Fatigue, and Racism-Related Stress in Higher Education https://t.co/hZ3efph0P2 via @academia",0,0,0,0,,en,['https://www.academia.edu/23377102/Racial_Microaggressions_Racial_Battle_Fatigue_and_Racism_Related_Stress_in_Higher_Education'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
234,2021-07-02 12:48:51+00:00,1410943552264323076,jvainstitute,"""Achieving udl through student voice""  in @FFovet  Handbook of Research on Applying Universal Design for Learning Across Disciplines 👇https://t.co/wFcQHOgD7O #AcademicTwitter #academicWriting #AcWri #UDL #RPL #APEL #highereducation https://t.co/dBHBZTbPxc",1,2,0,0,,en,"['https://www.academia.edu/s/d6942489b0?source=twitter', 'https://www.igi-global.com/book/handbook-research-applying-universal-design/260157']","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
235,2021-07-02 04:30:08+00:00,1410818045195341828,SchoolingDiana,Been on Academia since my first Masters degree. Finally updated my profile &amp; launched my academic research site. #AcademicTwitter #highereducation #educationresearch #NativeTwitter https://t.co/wsHmIpQ4Fj,0,0,0,0,,en,['https://schooling.academia.edu/?prem_fnl_first=true'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
236,2021-06-02 23:30:57+00:00,1400233504466640899,reasonbuster72,The Systematic Dismantling of Public Higher Education in Western UP https://t.co/r8WPZWD9fB via @academia,0,0,0,0,,en,['https://www.academia.edu/39403555/The_Systematic_Dismantling_of_Public_Higher_Education_in_Western_UP'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
237,2021-05-26 12:41:35+00:00,1397533371136368652,MarkCamilleri,Shifting from traditional and blended learning approaches to a fully virtual and remote course delivery: Implications from COVID-19 https://t.co/4xu7L2FVOS via @academia #covid19 #HEIs #highereducation #Elearning #onlinelearning #remotelearning,2,2,0,0,,en,['https://www.academia.edu/47826707/Shifting_from_traditional_and_blended_learning_approaches_to_a_fully_virtual_and_remote_course_delivery_Implications_from_COVID_19'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
238,2021-05-20 12:40:04+00:00,1395358663863308297,MarkCamilleri,"Professor Mark Anthony Camilleri is among the 0.5% of all researchers in https://t.co/5cpN2EkgxK.

MT @UMmalta @uoebusiness @EdinburghUni #corpcomm #csrcomm #digitalmedia #highereducation #tech #techadoption #socialsciences #business #tourism #sustainability #CSRreporting https://t.co/etSnw2pj0X",2,3,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/E11PTTmWEAggDO-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/E11PTTmWEAggDO-?format=jpg&name=large')]",en,['http://Academia.edu'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
239,2021-05-19 10:36:14+00:00,1394965112952393729,QUBScienceShop,"Check out this really useful resource on community engagement in higher education - pleased to see @ScienceShops highlighted as a good example of institutionalised #communityengagement in #HigherEd @CIRCLET_EU @MulroneC 

https://t.co/tMhGzG58Qn",6,17,0,2,,en,['https://www.academia.edu/43643875/Community_engagement_in_higher_education_trends_practices_and_policies?email_work_card=title'],"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1
